id,name,Test-1+G,Test-1-G,Test-2+G,Test-2-G,Test-3+G,Test-3-G,control-1+G,control-1-G,control-2+G,control-2-G,control-3+G,control-3-G
ENSMUSG00000020078,Vps26a,252,0,166,10,0,0,2142,1279,0,0,0,0
ENSMUSG00000020079,Supv3l1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020080,Hkdc1,22,0,0,0,40,0,0,0,0,0,6,0
ENSMUSG00000020081,Tacr2,0,0,0,0,77,0,0,0,0,0,0,0
ENSMUSG00000020083,Fam241b,0,0,0,0,0,0,0,12,0,0,0,0
ENSMUSG00000020085,Aifm2,9,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020086,H2afy2,38,0,0,0,0,0,0,4,0,0,0,0
ENSMUSG00000020087,Tysnd1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020088,Sar1a,64,0,12,34,11,0,0,5,0,0,0,20
ENSMUSG00000020089,Ppa1,89,0,144,249,0,0,7,68,58,14,2,706
ENSMUSG00000020090,Npffr1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020091,Eif4ebp2,18,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020092,Pald1,0,0,10,0,0,0,0,0,0,0,0,0
ENSMUSG00000020096,Tbata,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020097,Sgpl1,7,0,3,0,0,0,0,98,0,0,0,0
ENSMUSG00000020098,Pcbd1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020099,Unc5b,9,0,4,0,0,0,0,20,0,8,48,0
ENSMUSG00000020100,Slc29a3,85,0,45,20,0,684,31,43,0,0,0,0
ENSMUSG00000020101,Vsir,1,0,23,0,172,31,34,0,0,0,23,0
ENSMUSG00000020102,Slc16a7,650,0,1086,26,351,29,38,114,652,22,0,0
ENSMUSG00000020105,Lrig3,135,0,58,127,0,0,0,54,0,0,0,0
ENSMUSG00000020107,Anapc16,4,0,48,0,0,0,0,233,0,54,0,0
ENSMUSG00000020108,Ddit4,0,0,12,0,0,0,0,0,0,0,0,0
ENSMUSG00000020109,Dnajb12,10,0,6,0,0,0,0,29,0,0,0,0
ENSMUSG00000020111,Micu1,63,0,13,0,0,50,0,265,32,0,49,0
ENSMUSG00000020114,Cand1,392,0,296,31,0,0,116,65,0,5,0,0
ENSMUSG00000020115,Tbk1,34,20,24,9,0,0,0,0,0,0,0,0
ENSMUSG00000020116,Pno1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020120,Plek,6,0,9,0,0,0,112,4,36,0,0,0
ENSMUSG00000020121,Srgap1,27,0,47,0,0,0,0,41,0,0,14,0
ENSMUSG00000020122,Egfr,0,0,0,0,0,0,0,52,0,0,0,0
ENSMUSG00000020123,Avpr1a,7,0,36,0,0,0,0,6,0,0,0,0
ENSMUSG00000020124,Usp15,1659,40,3637,0,0,4,2064,2926,23,0,4,0
ENSMUSG00000020125,Elane,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020128,Vps54,236,5754,398,1,0,1,9,747,0,1500,6,0
ENSMUSG00000020130,Tbc1d15,10,0,16,0,0,0,0,129,0,0,0,0
ENSMUSG00000020131,Pcsk4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020132,Rab21,306,21,20,6,0,0,189,20,9004,474,0,0
ENSMUSG00000020133,2310011J03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020134,Peli1,29,31,43,28,0,0,0,39,0,10,0,0
ENSMUSG00000020135,Apc2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020137,Thap2,346,0,220,0,0,0,0,0,0,0,0,0
ENSMUSG00000020140,Lgr5,13,0,24,50,0,0,8,13,0,0,0,0
ENSMUSG00000020142,Slc1a4,5,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020143,Dock2,39,0,30,69,0,0,0,22,0,0,0,0
ENSMUSG00000020149,Rab1,285,127,99,125,117,18,21,294,90,86,3640,74
ENSMUSG00000020150,Gamt,0,0,10,0,0,0,0,0,158,0,0,0
ENSMUSG00000020151,Ptprr,20,0,28,167,66,0,0,7,0,0,0,0
ENSMUSG00000020152,Actr2,2944,741,1831,0,1532,9638,10056,2102,26372,35477,1977,16
ENSMUSG00000020153,Ndufs7,4,0,0,0,0,0,0,0,50,0,0,0
ENSMUSG00000020154,Ptprb,514,4,48,348,39,4,21,887,385,0,0,538
ENSMUSG00000020155,Kcnmb1,0,0,0,0,0,0,1705,0,0,0,0,0
ENSMUSG00000020156,Mum1,12,0,12,0,0,0,0,0,0,0,0,0
ENSMUSG00000020159,Gabrp,4,0,6,0,0,0,0,0,190,0,9,0
ENSMUSG00000020160,Meis1,42,858,114,49,30,0,299,51,0,0,94,1
ENSMUSG00000020163,Uqcr11,16,0,0,0,0,0,0,0,27,0,0,0
ENSMUSG00000020164,Kcnmb4os1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020166,Cnot2,12,291,0,0,0,0,0,54,0,0,0,0
ENSMUSG00000020167,Tcf3,6,0,1,0,41,0,27,10,0,71,0,0
ENSMUSG00000020168,Olfr299,73,4,188,4,0,0,232,35,0,0,0,0
ENSMUSG00000020169,Best3,0,0,8,0,0,0,0,3,0,23,0,0
ENSMUSG00000020170,Frs2,5,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020171,Yeats4,6,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020173,Cobl,8,0,0,128,0,0,0,18,0,0,0,0
ENSMUSG00000020175,Rab36,8,0,12,0,0,0,0,0,0,0,0,0
ENSMUSG00000020176,Grb10,11,0,147,0,0,0,0,68,0,253,0,0
ENSMUSG00000020177,9530003J23Rik,0,0,4,0,0,0,0,0,144,0,0,0
ENSMUSG00000020178,Adora2a,0,7,10,7,0,0,0,0,0,0,0,0
ENSMUSG00000020180,Snrpd3,20,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020181,Nav3,208,0,80,0,16,0,3,58,0,0,300,0
ENSMUSG00000020182,Ddc,146,0,62,0,0,148,241,111,17,0,54,0
ENSMUSG00000020183,Cpm,0,0,0,0,0,1073,13,0,0,0,0,0
ENSMUSG00000020184,Mdm2,53,0,94,0,0,0,18,0,0,0,0,0
ENSMUSG00000020185,E2f7,15,0,104,0,0,0,0,16,0,0,0,0
ENSMUSG00000020186,Csrp2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020189,Osbpl8,153,2,35,18,131,60,8,199,0,0,8,16
ENSMUSG00000020190,Mknk2,82,0,12,0,0,0,1053,88,0,0,0,0
ENSMUSG00000020191,Spata48,0,0,2,0,0,0,0,0,0,0,0,0
ENSMUSG00000020193,Zpbp,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020196,Cabin1,27,0,5,16,0,0,0,3,72,32,0,0
ENSMUSG00000020198,Ap3d1,10,0,12,0,0,0,0,0,0,0,0,0
ENSMUSG00000020205,Phlda1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020211,Sf3a2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020212,Mdm1,31,0,0,0,0,110,0,0,0,0,0,0
ENSMUSG00000020213,Glipr1l1,10,0,7,14,0,78,2,33,4,83,0,0
ENSMUSG00000020214,Glipr1l2,0,0,23,0,0,0,0,0,0,0,0,0
ENSMUSG00000020216,Jsrp1,12,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020218,Wif1,28,0,35,0,0,28,0,0,0,0,0,0
ENSMUSG00000020219,Timm13,0,0,5,0,0,0,0,5,0,0,0,0
ENSMUSG00000020220,Vps13d,182,0,69,0,63,0,0,10,60,0,1122,404
ENSMUSG00000020224,Llph,84,0,387,0,4,0,0,121,16,0,38,0
ENSMUSG00000020225,Tmbim4,20,0,5,0,0,0,0,0,0,0,0,0
ENSMUSG00000020226,Slc5a4b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020227,Irak3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020228,Helb,10,0,11,0,0,56,0,0,0,0,47,0
ENSMUSG00000020229,Slc5a4a,134,0,72,0,0,0,27,42,0,0,0,0
ENSMUSG00000020230,Prmt2,1,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000020231,Dip2a,10,0,15,0,0,0,0,0,0,0,0,0
ENSMUSG00000020232,Hmg20b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020234,4930404N11Rik,8,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020235,Fzr1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020238,Ncln,0,0,0,0,0,0,0,0,0,0,5,0
ENSMUSG00000020241,Col6a2,226,0,9,0,0,0,0,0,0,0,0,0
ENSMUSG00000020246,Hcfc2,32,0,11,0,0,0,0,12,0,0,150,0
ENSMUSG00000020248,Nfyb,34,0,0,0,0,0,0,0,0,0,10,0
ENSMUSG00000020250,Txnrd1,207,0,51,0,0,0,553,8,0,0,55,10
ENSMUSG00000020251,Glt8d2,21,0,8,0,0,0,0,0,0,0,4,0
ENSMUSG00000020253,Ppm1m,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020255,D10Wsu102e,624,0,131,119,407,6,6,124,4,12,0,0
ENSMUSG00000020256,Aldh1l2,100,0,5,0,0,0,0,9,0,0,0,0
ENSMUSG00000020257,Wdr82,48,0,4,3,0,0,67,0,0,0,102,0
ENSMUSG00000020258,Glyctk,7,0,3,0,0,0,0,0,0,0,0,0
ENSMUSG00000020260,Pofut2,201,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000020261,Slc36a1,8,0,0,0,27,0,0,3,0,0,0,341
ENSMUSG00000020262,Adarb1,508,1162,642,0,4,0,0,552,8,0,5332,0
ENSMUSG00000020263,Appl2,6,0,8,0,0,0,0,0,0,0,0,0
ENSMUSG00000020264,Slc36a2,5,0,17,0,0,0,0,8,0,0,0,0
ENSMUSG00000020265,Sumo3,4,0,0,0,0,0,0,0,0,0,0,38
ENSMUSG00000020267,Hint1,4,22,0,0,0,42,0,18,0,0,0,0
ENSMUSG00000020268,Lyrm7,14,0,8,0,0,0,0,5,0,51,0,0
ENSMUSG00000020270,Smim23,6,0,8,0,0,0,0,0,51,0,0,0
ENSMUSG00000020271,Fbxw11,171,0,477,0,487,0,95,152,0,0,173,0
ENSMUSG00000020272,Stk10,0,0,4,0,10,0,0,2,0,0,0,0
ENSMUSG00000020273,Papolg,43,0,108,28,0,0,134,12,0,0,0,0
ENSMUSG00000020275,Rel,181,1358,68,302,208,0,0,468,22,0,0,7
ENSMUSG00000020277,Pfkl,28,0,8,0,0,0,0,6,0,0,0,0
ENSMUSG00000020279,Il9r,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020280,Pus10,0,0,0,0,0,0,0,2,0,0,0,37
ENSMUSG00000020282,Rhbdf1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020283,Pex13,0,0,9,0,0,0,0,8,0,0,0,0
ENSMUSG00000020284,1810043G02Rik,65,0,57,46,0,0,0,91,0,0,0,0
ENSMUSG00000020286,1700093K21Rik,16,0,4,0,0,0,0,20,0,0,0,0
ENSMUSG00000020287,Mpg,100,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000020288,Ahsa2,0,0,0,0,0,0,0,10,4,0,0,0
ENSMUSG00000020289,Nprl3,196,0,25,0,0,0,22,15,0,0,0,10
ENSMUSG00000020290,Xpo1,110,247,415,10,0,0,0,28,52,150,22,0
ENSMUSG00000020295,Hbq1a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020297,Nsg2,17,0,0,0,0,0,12,2,0,0,91,0
ENSMUSG00000020299,4930524B15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020300,Cpeb4,530,770,111,0,0,6,86,1283,87,0,8,29
ENSMUSG00000020303,Stc2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020305,Asb3,32,0,4,0,0,0,0,8,0,279,0,0
ENSMUSG00000020307,Cdc34,21,0,0,0,0,0,0,5,0,0,0,0
ENSMUSG00000020308,Tpgs1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020309,Chac2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020310,Madcam1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020311,Erlec1,65,0,113,4,0,8,0,28,0,0,0,0
ENSMUSG00000020312,Shc2,4,0,3,0,0,0,0,3,0,0,39,0
ENSMUSG00000020315,Sptbn1,4486,5,171,679,285,40,1888,1358,1459,74,16683,0
ENSMUSG00000020317,Theg,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020319,Wdpcp,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020321,Mdh1,44,0,16,0,0,0,0,0,0,0,0,0
ENSMUSG00000020323,Prss57,12,0,0,0,0,0,0,8,97,0,0,0
ENSMUSG00000020325,Fstl3,0,0,0,0,0,0,0,8,99,0,0,0
ENSMUSG00000020326,Ccng1,1203,38,26,44,121,0,1433,1078,0,87,62,0
ENSMUSG00000020327,Fgf22,11,0,0,0,0,0,0,0,0,35,0,0
ENSMUSG00000020328,Nudcd2,28,0,8,0,0,0,0,0,0,0,0,0
ENSMUSG00000020329,Polrmt,0,0,0,0,0,0,52,0,0,0,0,0
ENSMUSG00000020330,Hmmr,461,0,2135,0,0,0,19,269,0,0,0,0
ENSMUSG00000020331,Hcn2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020332,Meikin,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020333,Acsl6,201,0,22,0,0,0,9,19,0,0,0,4
ENSMUSG00000020334,Slc22a4,0,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000020335,Zfp354b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020340,Cyfip2,119,32,145,0,0,57,0,12,0,10,0,56
ENSMUSG00000020346,Mgat1,0,0,0,0,0,0,0,0,4,0,0,0
ENSMUSG00000020349,Ppp2ca,293,0,191,12,0,0,7,631,0,0,0,0
ENSMUSG00000020354,Sgcd,2,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020357,Flt4,200,0,37,11,0,14457,0,474,0,0,13,0
ENSMUSG00000020358,Hnrnpab,13,0,19,0,0,0,1346,0,0,0,0,0
ENSMUSG00000020359,Phykpl,4,0,50,0,0,0,312,0,0,0,0,0
ENSMUSG00000020361,Hspa4,38,0,31,0,0,0,41,0,0,0,0,0
ENSMUSG00000020362,Cnot6,168,0,4,0,0,0,0,27,0,0,0,0
ENSMUSG00000020363,Gfpt2,6,0,10,0,0,0,0,0,0,0,0,0
ENSMUSG00000020364,Zfp354a,44,0,68,0,0,0,0,14,0,0,0,0
ENSMUSG00000020366,Mapk9,8,0,147,0,0,0,0,0,0,0,244,0
ENSMUSG00000020368,Canx,14406,113,4050,835,1642,114,9566,6210,196,0,1078,126
ENSMUSG00000020372,Rack1,6032,0,7159,16,4,0,8,103,57,9,0,169
ENSMUSG00000020374,Rasgef1c,9,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020375,Rufy1,1,0,0,0,0,133,0,3,0,0,32,0
ENSMUSG00000020376,Rnf130,21,0,46,0,0,0,0,2,0,0,0,0
ENSMUSG00000020377,Ltc4s,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020380,Rad50,21,26,10,251,0,0,0,43,0,0,0,0
ENSMUSG00000020381,Mrnip,52,0,9,0,0,0,0,22,0,0,0,0
ENSMUSG00000020383,Il13,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020385,Clk4,55,0,0,0,0,0,0,3,0,0,0,0
ENSMUSG00000020386,Sar1b,0,0,18,0,0,0,0,8,0,0,0,0
ENSMUSG00000020387,Jade2,0,0,11,0,0,0,8,0,0,0,0,0
ENSMUSG00000020388,Pdlim4,9,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020389,Cdkl3,159,6,22,2,868,3,0,26,18,0,0,0
ENSMUSG00000020390,Ube2b,35,0,15,31,57,0,305,0,50,0,0,482
ENSMUSG00000020392,Cdkn2aipnl,9,0,0,0,0,0,0,8,0,0,0,0
ENSMUSG00000020393,Kremen1,2,0,7,0,0,13,0,0,0,0,0,0
ENSMUSG00000020395,Itk,7,0,51,657,0,0,0,13,0,0,0,0
ENSMUSG00000020396,Nefh,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020397,Med7,0,0,0,8,0,0,0,25,0,0,0,0
ENSMUSG00000020399,Havcr2,4,0,43,0,22,0,0,49,0,0,0,0
ENSMUSG00000020400,Tnip1,5,0,14,11,0,0,0,0,0,0,0,0
ENSMUSG00000020401,Fam71b,0,0,0,0,7,0,0,0,0,0,0,0
ENSMUSG00000020402,Vdac1,168,143,184,153,147,238,177,424,796,63,57,127
ENSMUSG00000020405,Fabp6,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020407,Upp1,0,0,0,0,0,43,0,0,8,0,5,0
ENSMUSG00000020409,Slu7,14,18,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020411,Nipal4,244,0,66,0,10,0,0,24,0,0,0,1097
ENSMUSG00000020412,Ascc2,1172,0,32,0,0,0,0,10,16435,0,72,0
ENSMUSG00000020413,Hus1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020415,Pttg1,48,0,18,153,0,0,0,0,4,0,0,0
ENSMUSG00000020419,Hormad2,0,0,0,0,686,0,0,0,0,0,0,0
ENSMUSG00000020420,Zfp607a,4,0,0,0,0,0,0,8,100,0,0,0
ENSMUSG00000020422,Tns3,24,0,54,234,0,0,15,38,0,0,0,0
ENSMUSG00000020423,Btg2,66,0,34,48,0,0,340,234,0,0,0,0
ENSMUSG00000020424,Gatsl3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020427,Igfbp3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020428,Gabra6,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020429,Igfbp1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020430,Pes1,0,0,0,0,0,0,1,0,6,0,0,0
ENSMUSG00000020431,Adcy1,12,0,20,0,0,8,0,8,0,0,0,0
ENSMUSG00000020432,Tcn2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020434,4921536K21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020435,Osbp2,17,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020436,Gabrg2,326,0,8,0,0,0,57,87,0,0,0,0
ENSMUSG00000020437,Myo1g,0,0,0,0,9,0,0,0,0,0,0,0
ENSMUSG00000020439,Smtn,9,0,59,0,585,0,0,2,0,0,0,0
ENSMUSG00000020440,Arf5,0,0,0,0,0,1,0,38,0,0,0,0
ENSMUSG00000020441,2310033P09Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020444,Guk1,0,0,3,0,0,0,0,0,0,0,0,0
ENSMUSG00000020447,Npc1l1,3,0,6,0,0,0,0,9,0,0,0,0
ENSMUSG00000020448,Rnf185,4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020451,Limk2,0,0,7,0,34,0,0,33,0,0,0,0
ENSMUSG00000020453,Patz1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020454,Eif4enif1,17,18,13,0,0,0,0,6,11,0,0,0
ENSMUSG00000020455,Trim11,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020456,Ogdh,468,0,771,0,0,0,0,24,96,12,0,0
ENSMUSG00000020457,Drg1,359,2,331,0,3176,0,5,158,0,0,0,0
ENSMUSG00000020458,Rtn4,172,0,56,30,105,296,100,81,174,0,0,0
ENSMUSG00000020459,Mtif2,627,56,2240,2624,440,3403,1150,1129,0,0,954,440
ENSMUSG00000020460,Rps27a,0,0,0,0,0,0,0,0,0,0,11,0
ENSMUSG00000020461,Clhc1,4,0,5,0,0,0,12,11,12,572,0,0
ENSMUSG00000020462,Cfap36,10,0,3,5,7,0,0,0,0,0,0,0
ENSMUSG00000020463,Ppp4r3b,168,0,13,0,9,2286,184,49,6,0,0,0
ENSMUSG00000020464,Pnpt1,164,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020467,Efemp1,29,0,25,0,0,4,0,4,0,62,0,0
ENSMUSG00000020469,Myl7,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020471,Pold2,0,0,7,0,0,0,0,0,0,0,32,0
ENSMUSG00000020472,Zkscan17,0,0,3,0,0,0,0,0,0,0,0,0
ENSMUSG00000020473,Aebp1,12,0,30,0,0,12,0,0,0,0,0,0
ENSMUSG00000020474,Polm,0,0,15,0,0,0,0,2,0,0,0,0
ENSMUSG00000020475,Pgam2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020476,Dbnl,0,0,0,0,0,0,0,0,24,0,0,0
ENSMUSG00000020477,Mrps24,15,0,0,293,0,0,0,0,0,0,0,0
ENSMUSG00000020481,Ankrd36,65,0,3,0,0,0,49,98,0,0,0,0
ENSMUSG00000020482,Ccdc117,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020483,Dynll2,96,0,42,18,17,18,14,128,0,0,22,16
ENSMUSG00000020484,Xbp1,0,0,0,0,0,0,0,5,0,0,0,0
ENSMUSG00000020485,Supt4a,14,0,26,0,0,0,0,0,0,0,0,0
ENSMUSG00000020486,4-Sep,53,0,9,18,0,0,0,0,0,157,0,0
ENSMUSG00000020490,Btnl10,0,0,8,0,0,0,0,0,0,0,0,0
ENSMUSG00000020491,2810021J22Rik,4,0,31,0,0,0,0,0,0,0,0,0
ENSMUSG00000020492,Ska2,24,0,3,0,110,0,0,4,0,0,0,0
ENSMUSG00000020493,Prr11,18,0,0,0,0,26,0,3,0,0,0,0
ENSMUSG00000020495,Smg8,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020496,Rnf187,8,0,16,0,0,0,0,0,0,0,0,0
ENSMUSG00000020513,Tubd1,17,0,37,0,0,0,0,4,0,0,0,0
ENSMUSG00000020514,Mrpl22,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020515,Cnot8,9,0,19,0,0,0,0,8,0,0,0,0
ENSMUSG00000020516,Rps6kb1,226,0,40,34,0,0,4,358,0,0,0,13
ENSMUSG00000020519,Sap30l,0,0,4,0,0,0,0,4,0,0,0,0
ENSMUSG00000020520,Galnt10,24,0,12,0,0,0,0,2,0,0,0,0
ENSMUSG00000020521,Rnft1,4,0,8,0,0,0,0,64,0,0,0,0
ENSMUSG00000020522,Mfap3,42,0,12,18,0,0,0,5,0,0,0,0
ENSMUSG00000020523,Fam114a2,25,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020524,Gria1,2866,81,1784,1377,0,0,495,1381,319,0,0,0
ENSMUSG00000020525,Ppm1d,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020526,Znhit3,32,0,0,0,0,0,0,3,0,0,0,0
ENSMUSG00000020527,Myo19,31,0,11,0,0,0,0,0,11,0,0,0
ENSMUSG00000020528,Prpsap2,19,0,0,0,0,0,0,0,0,0,0,6
ENSMUSG00000020530,Ggnbp2,10,0,0,0,0,0,8,57,0,0,44,0
ENSMUSG00000020532,Acaca,31,1,14,0,0,0,4,14,576,9,13,0
ENSMUSG00000020534,Shmt1,25,0,0,0,13,0,99,0,0,0,0,0
ENSMUSG00000020536,Llgl1,0,0,0,0,16,0,0,0,0,0,0,0
ENSMUSG00000020537,Drg2,0,0,17,0,108,0,0,17,0,0,0,0
ENSMUSG00000020538,Srebf1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020541,Tom1l1,92,0,0,0,2,0,0,0,0,0,0,0
ENSMUSG00000020542,Myocd,854,0,2066,14,0,0,560,300,0,23,0,0
ENSMUSG00000020544,Cox11,201,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020545,Lrrc72,6,60,13,0,0,0,0,12,188,0,0,0
ENSMUSG00000020546,Stxbp4,426,0,51,0,0,0,0,32,16,0,0,27
ENSMUSG00000020547,Bzw2,15,0,25,10,0,0,0,18,0,0,0,7
ENSMUSG00000020548,1700086D15Rik,0,0,5,0,0,0,0,0,0,0,0,0
ENSMUSG00000020549,Elac2,13,0,0,6,0,0,0,0,0,0,0,0
ENSMUSG00000020553,Pctp,12,0,0,0,0,0,0,0,0,0,6,0
ENSMUSG00000020561,Twistnb,0,0,6,0,0,0,0,0,0,0,0,0
ENSMUSG00000020562,Efcab10,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020564,Atxn7l1,16,254,56,40,26,0,0,22,0,0,0,21
ENSMUSG00000020566,Atp6v1c2,0,0,0,0,10,0,0,2,0,29,0,0
ENSMUSG00000020570,Sypl,33,0,57,0,0,0,250,31,46,0,8,0
ENSMUSG00000020571,Pdia6,28,780,36,0,0,0,0,40,0,12,0,0
ENSMUSG00000020572,Nampt,0,0,0,0,0,9,0,0,0,0,0,0
ENSMUSG00000020573,Pik3cg,0,0,0,0,0,0,0,8,0,0,0,0
ENSMUSG00000020576,Nbas,17,0,25,0,0,9,0,0,2,0,0,0
ENSMUSG00000020577,Tspan13,242,0,36,0,0,119,69,1493,0,0,0,0
ENSMUSG00000020580,Rock2,441,0,397,5,46,6,37,661,0,0,8,0
ENSMUSG00000020581,Agr2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020583,Matn3,92,0,60,0,0,0,20,9,0,0,0,0
ENSMUSG00000020585,Laptm4a,287,8,121,0,757,3,219,252,149,8,749,151
ENSMUSG00000020589,Fam49a,19,0,36,0,0,0,0,16,42,0,0,0
ENSMUSG00000020590,Snx13,41,0,34,0,0,0,1,265,0,0,0,0
ENSMUSG00000020591,Ntsr2,4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020592,Sdc1,0,0,6,0,0,0,0,0,0,0,0,0
ENSMUSG00000020593,Lpin1,28,0,38,60,0,0,24,0,28,0,0,41
ENSMUSG00000020594,Pum2,110,7,29,6,0,0,0,32,23,0,0,0
ENSMUSG00000020598,Nrcam,895,19,4342,479,125,0,1197,2578,5,3,33,0
ENSMUSG00000020599,Rgs9,65,0,73,0,70,0,0,0,506,0,0,2
ENSMUSG00000020600,Slc7a15,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020601,Trib2,149,0,28,0,0,0,13,165,0,0,0,0
ENSMUSG00000020604,Arsg,47,0,0,0,0,0,0,14,0,0,0,0
ENSMUSG00000020605,Hs1bp3,1758,0,12,0,0,0,0,0,12274,8,0,0
ENSMUSG00000020607,Fam84a,751,183,495,0,70,84,0,167,0,4,0,259
ENSMUSG00000020608,Smc6,59,0,66,0,152,13,5,42,5,0,0,15
ENSMUSG00000020609,Apob,179,0,102,1263,0,0,0,47,0,0,0,0
ENSMUSG00000020610,Amz2,17,0,22,0,0,0,0,50,218,0,0,0
ENSMUSG00000020611,Gna13,449,0,44,0,87,0,0,85,0,0,0,0
ENSMUSG00000020612,Prkar1a,148,0,36,9,10,0,18,16,0,65,35,0
ENSMUSG00000020614,Fam20a,11,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020617,1700012B07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020620,Abca8b,0,0,0,0,0,0,0,12,0,0,345,0
ENSMUSG00000020621,Rdh14,0,0,5,0,0,0,0,0,0,0,0,0
ENSMUSG00000020622,Nt5c1b,0,0,0,0,0,0,0,0,0,0,0,0
