GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,Test.1.G,Test.1.G.1,Test.2.G,Test.2.G.1,Test.3.G,Test.3.G.1,change,label
Slc17a4,221,3,6.202940059,6.166190404,0,0,0,TRUE,12,1,9,1,200,1,Up,NA
Slc17a5,46,3,3.938599455,3.901849801,2.86E-11,1.73E-10,1.72E-10,TRUE,19,1,26,1,1,1,Up,NA
Slc17a6,48,3,4,3.963250345,8.09E-12,4.99E-11,4.97E-11,TRUE,25,1,22,1,1,1,Up,NA
Slc17a8,47,3,3.969626351,3.932876696,1.52E-11,9.30E-11,9.26E-11,TRUE,27,1,19,1,1,1,Up,NA
Slc18a1,79,3,4.718818247,4.682068593,0,0,0,TRUE,48,1,30,1,1,1,Up,NA
Slc18b1,206,3,6.101538026,6.064788372,0,0,0,TRUE,142,1,63,1,1,1,Up,NA
Slc19a2,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,17,1,9,1,1,1,Up,NA
Slc1a1,144,3,5.584962501,5.548212846,0,0,0,TRUE,54,1,89,1,1,1,Up,NA
Slc1a2,2804,286,3.293399297,3.256649642,0,0,0,TRUE,1712,9,1044,55,48,222,Up,NA
Slc20a2,75,3,4.64385619,4.607106535,0,0,0,TRUE,34,1,40,1,1,1,Up,NA
Slc22a15,57,5,3.510961919,3.474212264,1.64E-12,1.04E-11,1.04E-11,TRUE,33,3,13,1,11,1,Up,NA
Slc22a19,53,3,4.142957954,4.106208299,3.39E-13,2.19E-12,2.19E-12,TRUE,40,1,12,1,1,1,Up,NA
Slc22a2,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,7,1,13,1,1,1,Up,NA
Slc22a21,905,3,8.236811481,8.200061826,0,0,0,TRUE,417,1,487,1,1,1,Up,NA
Slc22a22,44,3,3.874469118,3.837719463,1.01E-10,5.94E-10,5.91E-10,TRUE,1,1,42,1,1,1,Up,NA
Slc22a23,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,19,1,1,1,1,1,Up,NA
Slc22a3,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,8,1,15,1,1,1,Up,NA
Slc22a6,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,7,1,23,1,1,1,Up,NA
Slc22a8,54,3,4.169925001,4.133175347,1.79E-13,1.17E-12,1.17E-12,TRUE,8,1,45,1,1,1,Up,NA
Slc23a2,51,3,4.087462841,4.050713186,1.21E-12,7.68E-12,7.65E-12,TRUE,30,1,20,1,1,1,Up,NA
Slc24a2,1267,3,8.722238308,8.685488654,0,0,0,TRUE,1062,1,204,1,1,1,Up,NA
Slc24a3,36,3,3.584962501,3.548212846,1.48E-08,7.90E-08,7.87E-08,TRUE,12,1,23,1,1,1,Up,NA
Slc24a5,740,123,2.588866955,2.5521173,0,0,0,TRUE,578,93,129,25,33,5,Up,NA
Slc25a12,40,3,3.736965594,3.700215939,1.23E-09,6.94E-09,6.91E-09,TRUE,27,1,12,1,1,1,Up,NA
Slc25a15,151,3,5.653442239,5.616692584,0,0,0,TRUE,123,1,27,1,1,1,Up,NA
Slc25a17,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,1,1,24,1,1,1,Up,NA
Slc25a19,1683,79,4.413038713,4.376289058,0,0,0,TRUE,474,1,1208,77,1,1,Up,NA
Slc25a20,341,3,6.828665428,6.791915774,0,0,0,TRUE,150,1,190,1,1,1,Up,NA
Slc25a21,291,3,6.599912842,6.563163187,0,0,0,TRUE,41,1,249,1,1,1,Up,NA
Slc25a23,100,3,5.058893689,5.022144034,0,0,0,TRUE,31,1,68,1,1,1,Up,NA
Slc25a25,281,9,4.964501319,4.927751664,0,0,0,TRUE,256,1,24,7,1,1,Up,NA
Slc25a27,283,3,6.559695742,6.522946087,0,0,0,TRUE,274,1,8,1,1,1,Up,NA
Slc25a31,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,7,1,12,1,1,1,Up,NA
Slc25a34,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,15,1,10,1,1,1,Up,NA
Slc25a36,4275,11,8.602277086,8.565527431,0,0,0,TRUE,2201,9,2073,1,1,1,Up,NA
Slc25a39,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,12,1,9,1,1,1,Up,NA
Slc25a4,121,3,5.333900737,5.297151082,0,0,0,TRUE,75,1,45,1,1,1,Up,NA
Slc25a44,182,3,5.922832139,5.886082485,0,0,0,TRUE,55,1,126,1,1,1,Up,NA
Slc25a46,222,3,6.209453366,6.172703711,0,0,0,TRUE,220,1,1,1,1,1,Up,NA
Slc25a5,57,3,4.247927513,4.211177859,2.63E-14,1.77E-13,1.76E-13,TRUE,1,1,24,1,32,1,Up,NA
Slc25a5.ps,83,3,4.790076931,4.753327276,0,0,0,TRUE,48,1,34,1,1,1,Up,NA
Slc25a53,40,3,3.736965594,3.700215939,1.23E-09,6.94E-09,6.91E-09,TRUE,15,1,17,1,8,1,Up,NA
Slc26a10,43,3,3.841302254,3.804552599,1.89E-10,1.10E-09,1.09E-09,TRUE,34,1,8,1,1,1,Up,NA
Slc26a3,94,3,4.969626351,4.932876696,0,0,0,TRUE,17,1,76,1,1,1,Up,NA
Slc26a4,104,3,5.115477217,5.078727563,0,0,0,TRUE,52,1,42,1,10,1,Up,NA
Slc26a7,8323,7,10.215533,10.17878334,0,0,0,TRUE,223,5,29,1,8071,1,Up,NA
Slc26a8,238,3,6.309855263,6.273105608,0,0,0,TRUE,44,1,38,1,156,1,Up,NA
Slc26a9,56,10,2.485426827,2.448677172,5.00E-09,2.72E-08,2.72E-08,TRUE,43,1,12,8,1,1,Up,NA
Slc27a1,1125,3,8.550746785,8.513997131,0,0,0,TRUE,1123,1,1,1,1,1,Up,NA
Slc27a2,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,15,1,14,1,1,1,Up,NA
Slc29a4,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,9,1,11,1,1,1,Up,NA
Slc2a12,173,33,2.390234108,2.353484453,0,0,0,TRUE,68,1,104,13,1,19,Up,NA
Slc2a13,327,58,2.49516583,2.458416176,0,0,0,TRUE,159,1,167,56,1,1,Up,NA
Slc2a4rg.ps,160,3,5.736965594,5.700215939,0,0,0,TRUE,1,1,158,1,1,1,Up,NA
Slc2a7,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,7,1,12,1,1,1,Up,NA
Slc30a4,138,3,5.523561956,5.486812301,0,0,0,TRUE,101,1,36,1,1,1,Up,NA
Slc30a7,1633,3,9.088346575,9.05159692,0,0,0,TRUE,1362,1,176,1,95,1,Up,NA
Slc33a1,78,16,2.285402219,2.248652564,5.54E-11,3.29E-10,3.29E-10,TRUE,76,1,1,14,1,1,Up,NA
Slc34a2,43,3,3.841302254,3.804552599,1.89E-10,1.10E-09,1.09E-09,TRUE,22,1,20,1,1,1,Up,NA
Slc35a4,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,4,1,26,1,1,1,Up,NA
Slc35b2,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,11,1,1,1,20,1,Up,NA
Slc35b4,46,3,3.938599455,3.901849801,2.86E-11,1.73E-10,1.72E-10,TRUE,23,1,22,1,1,1,Up,NA
Slc35e1,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,20,1,12,1,1,1,Up,NA
Slc35e2,176,3,5.874469118,5.837719463,0,0,0,TRUE,170,1,5,1,1,1,Up,NA
Slc35f1,468,3,7.285402219,7.248652564,0,0,0,TRUE,447,1,20,1,1,1,Up,NA
Slc35f3,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,16,1,3,1,1,1,Up,NA
Slc35f5,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,12,1,9,1,1,1,Up,NA
Slc35f6,51,3,4.087462841,4.050713186,1.21E-12,7.68E-12,7.65E-12,TRUE,15,1,35,1,1,1,Up,NA
Slc36a1,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,9,1,1,1,28,1,Up,NA
Slc36a2,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,6,1,18,1,1,1,Up,NA
Slc36a3os,54,3,4.169925001,4.133175347,1.79E-13,1.17E-12,1.17E-12,TRUE,18,1,35,1,1,1,Up,NA
Slc36a4,4674,132,5.146047899,5.109298245,0,0,0,TRUE,4363,1,310,1,1,130,Up,NA
Slc37a1,121,10,3.596935142,3.560185488,0,0,0,TRUE,19,1,101,4,1,5,Up,NA
Slc37a3,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,28,1,1,1,1,1,Up,NA
Slc38a1,3752,198,4.244087492,4.207337838,0,0,0,TRUE,1612,1,1537,69,603,128,Up,NA
Slc38a11,163,5,5.026800059,4.990050405,0,0,0,TRUE,21,1,141,3,1,1,Up,NA
Slc38a2,1631,27,5.916653565,5.87990391,0,0,0,TRUE,602,1,111,17,918,9,Up,NA
Slc38a4,130,3,5.437405312,5.400655658,0,0,0,TRUE,102,1,27,1,1,1,Up,NA
Slc38a6,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,15,1,6,1,1,1,Up,NA
Slc38a8,66,3,4.459431619,4.422681964,1.11E-16,8.04E-16,7.98E-16,TRUE,32,1,33,1,1,1,Up,NA
Slc39a1,692,18,5.264703226,5.227953571,0,0,0,TRUE,369,1,322,1,1,16,Up,NA
Slc39a10,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,20,1,17,1,1,1,Up,NA
Slc39a11,52,5,3.378511623,3.341761968,3.37E-11,2.03E-10,2.03E-10,TRUE,13,1,38,1,1,3,Up,NA
Slc39a13,42,3,3.807354922,3.770605267,3.54E-10,2.03E-09,2.02E-09,TRUE,36,1,5,1,1,1,Up,NA
Slc39a2,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,9,1,13,1,1,1,Up,NA
Slc39a8,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,5,1,29,1,1,1,Up,NA
Slc3a2,2615,3,9.76763273,9.730883076,0,0,0,TRUE,1986,1,617,1,12,1,Up,NA
Slc40a1,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,15,1,11,1,1,1,Up,NA
Slc41a2,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,25,1,1,1,1,1,Up,NA
Slc43a1,77,8,3.266786541,3.230036886,2.00E-15,1.39E-14,1.39E-14,TRUE,18,1,58,6,1,1,Up,NA
Slc43a2,97,3,5.014950341,4.978200687,0,0,0,TRUE,68,1,28,1,1,1,Up,NA
Slc43a3,166,3,5.790076931,5.753327276,0,0,0,TRUE,146,1,19,1,1,1,Up,NA
Slc44a1,1656,27,5.938599455,5.901849801,0,0,0,TRUE,794,1,861,1,1,25,Up,NA
Slc44a3,157,3,5.709658248,5.672908593,0,0,0,TRUE,101,1,55,1,1,1,Up,NA
Slc46a3,34,3,3.502500341,3.465750686,5.08E-08,2.63E-07,2.62E-07,TRUE,19,1,14,1,1,1,Up,NA
Slc47a1,91,3,4.922832139,4.886082485,0,0,0,TRUE,5,1,85,1,1,1,Up,NA
Slc48a1,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,25,1,13,1,1,1,Up,NA
Slc4a10,45,3,3.906890596,3.870140941,5.37E-11,3.21E-10,3.19E-10,TRUE,29,1,15,1,1,1,Up,NA
Slc4a1ap,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,27,1,1,1,1,1,Up,NA
Slc4a4,187,23,3.023332504,2.986582849,0,0,0,TRUE,93,1,88,21,6,1,Up,NA
Slc4a5,55,3,4.196397213,4.159647558,9.46E-14,6.24E-13,6.22E-13,TRUE,17,1,37,1,1,1,Up,NA
Slc50a1,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,1,1,36,1,1,1,Up,NA
Slc52a2,106,3,5.142957954,5.106208299,0,0,0,TRUE,62,1,43,1,1,1,Up,NA
Slc52a3,311,3,6.695808269,6.659058615,0,0,0,TRUE,38,1,272,1,1,1,Up,NA
Slc5a10,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,1,1,22,1,1,1,Up,NA
Slc5a12,496,14,5.146841388,5.110091734,0,0,0,TRUE,245,12,250,1,1,1,Up,NA
Slc5a3,3693,170,4.441186611,4.404436956,0,0,0,TRUE,746,120,2946,49,1,1,Up,NA
Slc5a4a,209,3,6.122396631,6.085646977,0,0,0,TRUE,135,1,73,1,1,1,Up,NA
Slc6a1,3852,61,5.98065465,5.943904995,0,0,0,TRUE,1080,17,2647,7,125,37,Up,NA
Slc6a11,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,6,1,13,1,1,1,Up,NA
Slc6a13,62,3,4.36923381,4.332484155,1.11E-15,7.79E-15,7.77E-15,TRUE,13,1,48,1,1,1,Up,NA
Slc6a19,203,3,6.080373416,6.043623762,0,0,0,TRUE,8,1,194,1,1,1,Up,NA
Slc6a20a,74,3,4.624490865,4.58774121,0,0,0,TRUE,33,1,40,1,1,1,Up,NA
Slc6a20b,51,3,4.087462841,4.050713186,1.21E-12,7.68E-12,7.65E-12,TRUE,23,1,27,1,1,1,Up,NA
Slc6a3,309,67,2.205373837,2.168624183,0,0,0,TRUE,155,1,153,65,1,1,Up,NA
Slc6a4,617,3,7.684164178,7.647414524,0,0,0,TRUE,245,1,371,1,1,1,Up,NA
Slc6a9,2121,150,3.821710215,3.78496056,0,0,0,TRUE,925,115,1035,30,161,5,Up,NA
Slc7a1,277,16,4.113742166,4.076992511,0,0,0,TRUE,110,14,166,1,1,1,Up,NA
Slc7a14,24305,7,11.76161059,11.72486094,0,0,0,TRUE,1045,1,51,1,23209,5,Up,NA
Slc7a2,571,16,5.157346935,5.120597281,0,0,0,TRUE,66,14,504,1,1,1,Up,NA
Slc7a9,3141,6,9.032045727,8.995296072,0,0,0,TRUE,468,1,340,1,2333,4,Up,NA
Slc8a1,47,3,3.969626351,3.932876696,1.52E-11,9.30E-11,9.26E-11,TRUE,37,1,9,1,1,1,Up,NA
Slc8a3,61,3,4.345774837,4.309025182,2.00E-15,1.39E-14,1.39E-14,TRUE,47,1,13,1,1,1,Up,NA
Slc9a2,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,23,1,1,1,1,1,Up,NA
Slc9a6,463,3,7.269905883,7.233156228,0,0,0,TRUE,461,1,1,1,1,1,Up,NA
Slc9a8,124,3,5.36923381,5.332484155,0,0,0,TRUE,109,1,14,1,1,1,Up,NA
Slc9b1,59,3,4.297680549,4.260930894,7.33E-15,5.02E-14,5.00E-14,TRUE,39,1,19,1,1,1,Up,NA
Slc9c1,91,10,3.185866545,3.149116891,0,0,0,TRUE,29,1,61,8,1,1,Up,NA
Slco1a4,4165,97,5.424187938,5.387438283,0,0,0,TRUE,825,1,1052,95,2288,1,Up,NA
Slco1a6,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,19,1,10,1,1,1,Up,NA
Slco1c1,42,3,3.807354922,3.770605267,3.54E-10,2.03E-09,2.02E-09,TRUE,27,1,14,1,1,1,Up,NA
Slco3a1,198,3,6.044394119,6.007644465,0,0,0,TRUE,138,1,59,1,1,1,Up,NA
Slco6d1,60,3,4.321928095,4.28517844,3.89E-15,2.68E-14,2.68E-14,TRUE,23,1,36,1,1,1,Up,NA
Slf1,164,3,5.772589504,5.735839849,0,0,0,TRUE,101,1,62,1,1,1,Up,NA
Slf2,71,3,4.564784619,4.528034964,0,0,0,TRUE,64,1,6,1,1,1,Up,NA
Slfn14,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,10,1,15,1,1,1,Up,NA
Slfn9,167,3,5.798741792,5.761992137,0,0,0,TRUE,46,1,120,1,1,1,Up,NA
Slit1,34,3,3.502500341,3.465750686,5.08E-08,2.63E-07,2.62E-07,TRUE,13,1,20,1,1,1,Up,NA
Slit2,3286,6,9.097154264,9.060404609,0,0,0,TRUE,896,1,233,1,2157,4,Up,NA
Slit3,47,3,3.969626351,3.932876696,1.52E-11,9.30E-11,9.26E-11,TRUE,12,1,2,1,33,1,Up,NA
Slitrk2,203,3,6.080373416,6.043623762,0,0,0,TRUE,47,1,70,1,86,1,Up,NA
Slitrk3,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,9,1,13,1,1,1,Up,NA
Slk,568,3,7.564784619,7.528034964,0,0,0,TRUE,113,1,110,1,345,1,Up,NA
Sltm,763,3,7.990576746,7.953827091,0,0,0,TRUE,478,1,284,1,1,1,Up,NA
Smad1,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,17,1,8,1,1,1,Up,NA
Smad3,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,14,1,13,1,1,1,Up,NA
Smad5,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,20,1,18,1,1,1,Up,NA
Smad7,3978,3,10.37286506,10.33611541,0,0,0,TRUE,375,1,814,1,2789,1,Up,NA
Smap1,787,8,6.620219826,6.583470171,0,0,0,TRUE,709,1,1,1,77,6,Up,NA
Smarca2,1027,197,2.382168647,2.345418992,0,0,0,TRUE,591,111,391,69,45,17,Up,NA
Smarca4,654,3,7.768184325,7.73143467,0,0,0,TRUE,520,1,133,1,1,1,Up,NA
Smarca5,2123,24,6.466926155,6.4301765,0,0,0,TRUE,464,9,1124,14,535,1,Up,NA
Smarcad1,172,10,4.10433666,4.067587005,0,0,0,TRUE,58,1,113,8,1,1,Up,NA
Smarcc1,105,9,3.544320516,3.507570861,0,0,0,TRUE,57,1,45,3,3,5,Up,NA
Smarcd1,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,19,1,1,1,1,1,Up,NA
Smarcd3,42,3,3.807354922,3.770605267,3.54E-10,2.03E-09,2.02E-09,TRUE,23,1,18,1,1,1,Up,NA
Smc3,37,3,3.624490865,3.58774121,7.97E-09,4.31E-08,4.29E-08,TRUE,14,1,22,1,1,1,Up,NA
Smc4,215,3,6.163230349,6.126480694,0,0,0,TRUE,166,1,47,1,2,1,Up,NA
Smc5,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,23,1,1,1,4,1,Up,NA
Smc6,280,16,4.129283017,4.092533362,0,0,0,TRUE,60,1,67,1,153,14,Up,NA
Smchd1,587,7,6.389861771,6.353112116,0,0,0,TRUE,564,1,22,5,1,1,Up,NA
Smco1,86,3,4.841302254,4.804552599,0,0,0,TRUE,13,1,72,1,1,1,Up,NA
Smco2,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,18,1,7,1,1,1,Up,NA
Smcr8,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,25,1,1,1,1,1,Up,NA
Smg5,76,3,4.662965013,4.626215358,0,0,0,TRUE,37,1,38,1,1,1,Up,NA
Smg7,690,59,3.547809502,3.511059848,0,0,0,TRUE,312,1,191,57,187,1,Up,NA
Smim1,158,3,5.718818247,5.682068593,0,0,0,TRUE,87,1,70,1,1,1,Up,NA
Smim10l1,317,3,6.723376529,6.686626875,0,0,0,TRUE,181,1,133,1,3,1,Up,NA
Smim13,225,3,6.22881869,6.192069036,0,0,0,TRUE,154,1,70,1,1,1,Up,NA
Smim15,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,29,1,1,1,1,1,Up,NA
Smim20,5976,73,6.355139874,6.318390219,0,0,0,TRUE,1097,71,4878,1,1,1,Up,NA
Smim22,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,25,1,9,1,1,1,Up,NA
Smim26,59,3,4.297680549,4.260930894,7.33E-15,5.02E-14,5.00E-14,TRUE,57,1,1,1,1,1,Up,NA
Smim27,175,26,2.750771394,2.714021739,0,0,0,TRUE,144,1,30,24,1,1,Up,NA
Smim4,67,3,4.48112669,4.444377035,0,0,0,TRUE,15,1,45,1,7,1,Up,NA
Smim6,271,3,6.497186541,6.460436886,0,0,0,TRUE,152,1,43,1,76,1,Up,NA
Smim7,465,47,3.306498054,3.2697484,0,0,0,TRUE,451,1,13,45,1,1,Up,NA
Smim8,92,3,4.938599455,4.901849801,0,0,0,TRUE,5,1,4,1,83,1,Up,NA
Smlr1,43,3,3.841302254,3.804552599,1.89E-10,1.10E-09,1.09E-09,TRUE,5,1,37,1,1,1,Up,NA
Smndc1,113,3,5.235216462,5.198466807,0,0,0,TRUE,96,1,16,1,1,1,Up,NA
Smok2a,43,5,3.10433666,3.067587005,7.11E-09,3.86E-08,3.86E-08,TRUE,6,1,16,3,21,1,Up,NA
Smok2b,369,3,6.942514505,6.905764851,0,0,0,TRUE,75,1,25,1,269,1,Up,NA
Smox,85,3,4.824428435,4.787678781,0,0,0,TRUE,74,1,10,1,1,1,Up,NA
Smpd3,34,3,3.502500341,3.465750686,5.08E-08,2.63E-07,2.62E-07,TRUE,12,1,21,1,1,1,Up,NA
Sms,92,3,4.938599455,4.901849801,0,0,0,TRUE,86,1,5,1,1,1,Up,NA
Smtn,656,3,7.772589504,7.735839849,0,0,0,TRUE,10,1,60,1,586,1,Up,NA
Smtnl2,86,3,4.841302254,4.804552599,0,0,0,TRUE,84,1,1,1,1,1,Up,NA
Smu1,77,3,4.68182404,4.645074385,0,0,0,TRUE,19,1,57,1,1,1,Up,NA
Smug1,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,23,1,8,1,1,1,Up,NA
Smurf1,51,3,4.087462841,4.050713186,1.21E-12,7.68E-12,7.65E-12,TRUE,9,1,41,1,1,1,Up,NA
Smyd2,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,21,1,16,1,1,1,Up,NA
Smyd3,111,3,5.209453366,5.172703711,0,0,0,TRUE,36,1,74,1,1,1,Up,NA
Smyd4,99,3,5.044394119,5.007644465,0,0,0,TRUE,40,1,42,1,17,1,Up,NA
Smyd5,118,5,4.560714954,4.5239653,0,0,0,TRUE,39,1,78,3,1,1,Up,NA
Snap25,313871,15071,4.380324686,4.343575031,0,0,0,TRUE,245296,1341,35080,1038,33495,12692,Up,NA
Snap29,181,24,2.914883386,2.878133732,0,0,0,TRUE,11,1,150,22,20,1,Up,NA
Snapc5,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,1,1,18,1,1,1,Up,NA
Snca,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,37,1,1,1,1,1,Up,NA
Snd1,191,38,2.329501315,2.29275166,0,0,0,TRUE,81,15,103,15,7,8,Up,NA
Snf8,352,3,6.874469118,6.837719463,0,0,0,TRUE,288,1,63,1,1,1,Up,NA
Snhg1,182,3,5.922832139,5.886082485,0,0,0,TRUE,178,1,3,1,1,1,Up,NA
Snhg10,533,7,6.250636801,6.213887146,0,0,0,TRUE,103,1,429,5,1,1,Up,NA
Snhg11,5399,369,3.870999495,3.834249841,0,0,0,TRUE,3353,67,1990,139,56,163,Up,NA
Snhg12,2486,3,9.69464808,9.657898426,0,0,0,TRUE,481,1,2004,1,1,1,Up,NA
Snhg14,206,3,6.101538026,6.064788372,0,0,0,TRUE,151,1,54,1,1,1,Up,NA
Snhg17,43,3,3.841302254,3.804552599,1.89E-10,1.10E-09,1.09E-09,TRUE,41,1,1,1,1,1,Up,NA
Snhg3,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,25,1,4,1,1,1,Up,NA
Snhg4,57,3,4.247927513,4.211177859,2.63E-14,1.77E-13,1.76E-13,TRUE,1,1,55,1,1,1,Up,NA
Snhg5,59,3,4.297680549,4.260930894,7.33E-15,5.02E-14,5.00E-14,TRUE,27,1,31,1,1,1,Up,NA
Snora31,80,3,4.736965594,4.700215939,0,0,0,TRUE,78,1,1,1,1,1,Up,NA
Snora70,121,3,5.333900737,5.297151082,0,0,0,TRUE,117,1,3,1,1,1,Up,NA
Snord66,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,17,1,11,1,1,1,Up,NA
Snord92,332,10,5.053111336,5.016361682,0,0,0,TRUE,85,1,246,8,1,1,Up,NA
Snrnp27,106,3,5.142957954,5.106208299,0,0,0,TRUE,104,1,1,1,1,1,Up,NA
Snrnp40,440,41,3.423807709,3.387058054,0,0,0,TRUE,401,1,38,39,1,1,Up,NA
Snrnp48,67,3,4.48112669,4.444377035,0,0,0,TRUE,25,1,1,1,41,1,Up,NA
Snrp1c.ps1,70,3,4.544320516,4.507570861,0,0,0,TRUE,18,1,51,1,1,1,Up,NA
Snrpb2,34,6,2.502500341,2.465750686,4.77E-06,2.20E-05,2.20E-05,TRUE,27,1,6,4,1,1,Up,NA
Snrpc,152,3,5.662965013,5.626215358,0,0,0,TRUE,150,1,1,1,1,1,Up,NA
Snrpd1,697,3,7.860052345,7.82330269,0,0,0,TRUE,65,1,631,1,1,1,Up,NA
Snrpd2,85,3,4.824428435,4.787678781,0,0,0,TRUE,58,1,26,1,1,1,Up,NA
Snrpd3,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,21,1,1,1,1,1,Up,NA
Snrpf,93,3,4.95419631,4.917446656,0,0,0,TRUE,7,1,1,1,85,1,Up,NA
Snrpn,309,3,6.686500527,6.649750872,0,0,0,TRUE,175,1,82,1,52,1,Up,NA
Sntb1,497,3,7.372139541,7.335389886,0,0,0,TRUE,39,1,457,1,1,1,Up,NA
Sntb2,194,3,6.014950341,5.978200687,0,0,0,TRUE,135,1,58,1,1,1,Up,NA
Snx13,78,3,4.700439718,4.663690063,0,0,0,TRUE,42,1,35,1,1,1,Up,NA
Snx14,69,3,4.523561956,4.486812301,0,0,0,TRUE,45,1,23,1,1,1,Up,NA
Snx17,43,3,3.841302254,3.804552599,1.89E-10,1.10E-09,1.09E-09,TRUE,10,1,32,1,1,1,Up,NA
Snx18,140,10,3.807354922,3.770605267,0,0,0,TRUE,118,1,21,8,1,1,Up,NA
Snx19,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,9,1,28,1,1,1,Up,NA
Snx21,301,3,6.648657176,6.611907521,0,0,0,TRUE,9,1,13,1,279,1,Up,NA
Snx22,33,5,2.722466024,2.68571637,2.24E-06,1.05E-05,1.05E-05,TRUE,31,1,1,3,1,1,Up,NA
Snx24,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,21,1,5,1,1,1,Up,NA
Snx27,55,3,4.196397213,4.159647558,9.46E-14,6.24E-13,6.22E-13,TRUE,37,1,17,1,1,1,Up,NA
Snx29,65,3,4.437405312,4.400655658,1.11E-16,8.04E-16,7.98E-16,TRUE,33,1,31,1,1,1,Up,NA
Snx33,94,3,4.969626351,4.932876696,0,0,0,TRUE,55,1,38,1,1,1,Up,NA
Snx7,199,3,6.05166212,6.014912465,0,0,0,TRUE,153,1,45,1,1,1,Up,NA
Soat1,584,131,2.156401557,2.119651903,0,0,0,TRUE,81,1,175,129,328,1,Up,NA
